id,source,img_path,has_subject,is_abstract,is_birdeye_view,is_closeup_shot,is_macro_shot,looking_sky
1719,Flickr2K,./data_preprocessed/Flickr2K/001620.png,True,False,False,False,False,False
1720,Flickr2K,./data_preprocessed/Flickr2K/001621.png,True,False,False,False,False,False
1722,Flickr2K,./data_preprocessed/Flickr2K/001623.png,True,False,False,True,False,False
1724,Flickr2K,./data_preprocessed/Flickr2K/001625.png,True,False,False,False,False,False
1725,Flickr2K,./data_preprocessed/Flickr2K/001626.png,True,False,False,False,False,False
1726,Flickr2K,./data_preprocessed/Flickr2K/001627.png,True,False,False,False,False,False
1727,Flickr2K,./data_preprocessed/Flickr2K/001628.png,True,False,False,False,False,False
1729,Flickr2K,./data_preprocessed/Flickr2K/001630.png,True,False,False,False,False,False
1730,Flickr2K,./data_preprocessed/Flickr2K/001631.png,True,False,False,False,False,False
1733,Flickr2K,./data_preprocessed/Flickr2K/001634.png,True,False,False,True,False,False
1734,Flickr2K,./data_preprocessed/Flickr2K/001635.png,True,False,False,False,False,False
1735,Flickr2K,./data_preprocessed/Flickr2K/001636.png,True,False,False,True,False,False
1736,Flickr2K,./data_preprocessed/Flickr2K/001637.png,True,False,False,False,False,False
1737,Flickr2K,./data_preprocessed/Flickr2K/001638.png,True,False,False,True,False,False
1740,Flickr2K,./data_preprocessed/Flickr2K/001641.png,True,False,False,False,False,False
1741,Flickr2K,./data_preprocessed/Flickr2K/001642.png,True,False,False,False,False,False
1742,Flickr2K,./data_preprocessed/Flickr2K/001643.png,True,False,False,False,False,False
1745,Flickr2K,./data_preprocessed/Flickr2K/001646.png,True,False,False,False,False,False
1746,Flickr2K,./data_preprocessed/Flickr2K/001647.png,True,False,False,True,False,False
1747,Flickr2K,./data_preprocessed/Flickr2K/001648.png,True,False,False,False,False,False
1748,Flickr2K,./data_preprocessed/Flickr2K/001649.png,True,False,False,False,False,False
1749,Flickr2K,./data_preprocessed/Flickr2K/001650.png,True,False,False,False,False,False
1750,Flickr2K,./data_preprocessed/Flickr2K/001651.png,True,False,False,False,False,False
1752,Flickr2K,./data_preprocessed/Flickr2K/001653.png,True,False,False,False,False,False
1753,Flickr2K,./data_preprocessed/Flickr2K/001654.png,True,False,False,False,False,False
1754,Flickr2K,./data_preprocessed/Flickr2K/001655.png,True,False,False,False,False,False
1758,Flickr2K,./data_preprocessed/Flickr2K/001659.png,True,False,False,False,False,False
1759,Flickr2K,./data_preprocessed/Flickr2K/001660.png,True,False,False,False,False,False
1760,Flickr2K,./data_preprocessed/Flickr2K/001661.png,True,False,False,True,False,False
1761,Flickr2K,./data_preprocessed/Flickr2K/001662.png,True,False,False,False,False,False
1762,Flickr2K,./data_preprocessed/Flickr2K/001663.png,True,False,False,True,False,False
1763,Flickr2K,./data_preprocessed/Flickr2K/001664.png,True,False,False,False,False,False
1764,Flickr2K,./data_preprocessed/Flickr2K/001665.png,True,False,False,False,False,False
1765,Flickr2K,./data_preprocessed/Flickr2K/001666.png,True,False,False,False,False,False
1767,Flickr2K,./data_preprocessed/Flickr2K/001668.png,True,False,False,False,False,False
1768,Flickr2K,./data_preprocessed/Flickr2K/001669.png,True,False,False,False,False,False
1769,Flickr2K,./data_preprocessed/Flickr2K/001670.png,True,False,False,False,False,False
1770,Flickr2K,./data_preprocessed/Flickr2K/001671.png,True,False,False,False,False,False
1771,Flickr2K,./data_preprocessed/Flickr2K/001672.png,True,False,False,False,False,False
1772,Flickr2K,./data_preprocessed/Flickr2K/001673.png,True,False,False,False,False,False
1773,Flickr2K,./data_preprocessed/Flickr2K/001674.png,True,False,False,False,False,False
1775,Flickr2K,./data_preprocessed/Flickr2K/001676.png,True,False,False,False,False,False
1776,Flickr2K,./data_preprocessed/Flickr2K/001677.png,True,False,False,True,False,False
1777,Flickr2K,./data_preprocessed/Flickr2K/001678.png,True,False,False,True,False,False
1778,Flickr2K,./data_preprocessed/Flickr2K/001679.png,True,False,False,True,False,False
1779,Flickr2K,./data_preprocessed/Flickr2K/001680.png,True,False,False,False,False,False
1780,Flickr2K,./data_preprocessed/Flickr2K/001681.png,True,False,False,False,False,False
1781,Flickr2K,./data_preprocessed/Flickr2K/001682.png,True,False,False,True,False,False
1782,Flickr2K,./data_preprocessed/Flickr2K/001683.png,True,False,False,True,False,False
1783,Flickr2K,./data_preprocessed/Flickr2K/001684.png,True,False,False,False,False,False
1784,Flickr2K,./data_preprocessed/Flickr2K/001685.png,True,False,False,False,False,False
1785,Flickr2K,./data_preprocessed/Flickr2K/001686.png,True,False,False,False,False,False
1786,Flickr2K,./data_preprocessed/Flickr2K/001687.png,True,False,False,False,False,False
1787,Flickr2K,./data_preprocessed/Flickr2K/001688.png,True,False,False,True,False,False
1788,Flickr2K,./data_preprocessed/Flickr2K/001689.png,True,False,False,False,False,False
1789,Flickr2K,./data_preprocessed/Flickr2K/001690.png,True,False,False,False,False,False
1790,Flickr2K,./data_preprocessed/Flickr2K/001691.png,True,False,False,False,False,False
1791,Flickr2K,./data_preprocessed/Flickr2K/001692.png,True,False,False,True,False,False
1793,Flickr2K,./data_preprocessed/Flickr2K/001694.png,True,False,False,False,False,False
1795,Flickr2K,./data_preprocessed/Flickr2K/001696.png,True,False,False,True,False,False
1797,Flickr2K,./data_preprocessed/Flickr2K/001698.png,True,False,False,False,False,False
1798,Flickr2K,./data_preprocessed/Flickr2K/001699.png,True,False,False,True,False,False
1799,Flickr2K,./data_preprocessed/Flickr2K/001700.png,True,False,False,False,False,False
1800,Flickr2K,./data_preprocessed/Flickr2K/001701.png,True,False,False,False,False,False
1801,Flickr2K,./data_preprocessed/Flickr2K/001702.png,True,False,False,False,False,False
1802,Flickr2K,./data_preprocessed/Flickr2K/001703.png,True,False,False,False,False,False
1803,Flickr2K,./data_preprocessed/Flickr2K/001704.png,True,False,False,True,False,False
1804,Flickr2K,./data_preprocessed/Flickr2K/001705.png,True,False,False,False,False,False
1805,Flickr2K,./data_preprocessed/Flickr2K/001706.png,True,False,False,False,False,False
1807,Flickr2K,./data_preprocessed/Flickr2K/001708.png,True,False,False,False,False,False
1808,Flickr2K,./data_preprocessed/Flickr2K/001709.png,True,False,False,False,False,False
1809,Flickr2K,./data_preprocessed/Flickr2K/001710.png,True,False,False,False,False,False
1810,Flickr2K,./data_preprocessed/Flickr2K/001711.png,True,False,False,False,False,False
1811,Flickr2K,./data_preprocessed/Flickr2K/001712.png,True,False,False,False,False,False
1812,Flickr2K,./data_preprocessed/Flickr2K/001713.png,True,False,False,False,False,False
1813,Flickr2K,./data_preprocessed/Flickr2K/001714.png,True,False,False,False,False,False
1814,Flickr2K,./data_preprocessed/Flickr2K/001715.png,True,False,False,False,False,False
1815,Flickr2K,./data_preprocessed/Flickr2K/001716.png,True,False,False,True,False,False
1816,Flickr2K,./data_preprocessed/Flickr2K/001717.png,True,False,False,False,False,False
1817,Flickr2K,./data_preprocessed/Flickr2K/001718.png,True,False,False,False,False,False
1818,Flickr2K,./data_preprocessed/Flickr2K/001719.png,True,False,False,False,False,False
1819,Flickr2K,./data_preprocessed/Flickr2K/001720.png,True,False,False,False,False,False
1820,Flickr2K,./data_preprocessed/Flickr2K/001721.png,True,False,False,False,False,False
1821,Flickr2K,./data_preprocessed/Flickr2K/001722.png,True,False,False,False,False,False
1822,Flickr2K,./data_preprocessed/Flickr2K/001723.png,True,False,False,True,False,False
1823,Flickr2K,./data_preprocessed/Flickr2K/001724.png,True,False,False,False,False,False
1826,Flickr2K,./data_preprocessed/Flickr2K/001727.png,True,False,False,True,False,False
1827,Flickr2K,./data_preprocessed/Flickr2K/001728.png,True,False,False,False,False,False
1828,Flickr2K,./data_preprocessed/Flickr2K/001729.png,True,False,False,False,False,False
1829,Flickr2K,./data_preprocessed/Flickr2K/001730.png,True,False,False,True,False,False
1831,Flickr2K,./data_preprocessed/Flickr2K/001732.png,True,False,False,False,False,False
1832,Flickr2K,./data_preprocessed/Flickr2K/001733.png,True,False,False,False,False,False
1833,Flickr2K,./data_preprocessed/Flickr2K/001734.png,True,False,False,True,False,False
1834,Flickr2K,./data_preprocessed/Flickr2K/001735.png,True,False,False,False,False,False
1835,Flickr2K,./data_preprocessed/Flickr2K/001736.png,True,False,False,False,False,False
1836,Flickr2K,./data_preprocessed/Flickr2K/001737.png,True,False,False,True,False,False
1838,Flickr2K,./data_preprocessed/Flickr2K/001739.png,True,False,False,False,False,False
1839,Flickr2K,./data_preprocessed/Flickr2K/001740.png,True,False,False,False,False,False
1840,Flickr2K,./data_preprocessed/Flickr2K/001741.png,True,False,False,True,False,False
1841,Flickr2K,./data_preprocessed/Flickr2K/001742.png,True,False,False,False,False,False
1843,Flickr2K,./data_preprocessed/Flickr2K/001744.png,True,False,False,False,False,False
1844,Flickr2K,./data_preprocessed/Flickr2K/001745.png,True,False,False,True,False,False
1845,Flickr2K,./data_preprocessed/Flickr2K/001746.png,True,False,False,False,False,False
1846,Flickr2K,./data_preprocessed/Flickr2K/001747.png,True,False,False,False,False,False
1848,Flickr2K,./data_preprocessed/Flickr2K/001749.png,True,False,False,False,False,False
1849,Flickr2K,./data_preprocessed/Flickr2K/001750.png,True,False,False,False,False,False
1850,Flickr2K,./data_preprocessed/Flickr2K/001751.png,True,False,False,False,False,False
1851,Flickr2K,./data_preprocessed/Flickr2K/001752.png,True,False,False,True,False,False
1852,Flickr2K,./data_preprocessed/Flickr2K/001753.png,True,False,False,False,False,False
1853,Flickr2K,./data_preprocessed/Flickr2K/001754.png,True,False,False,False,False,False
1854,Flickr2K,./data_preprocessed/Flickr2K/001755.png,True,False,False,True,False,False
1855,Flickr2K,./data_preprocessed/Flickr2K/001756.png,True,False,False,False,False,False
1856,Flickr2K,./data_preprocessed/Flickr2K/001757.png,True,False,False,True,False,False
1857,Flickr2K,./data_preprocessed/Flickr2K/001758.png,True,False,False,False,False,False
1859,Flickr2K,./data_preprocessed/Flickr2K/001760.png,True,False,False,False,False,False
1860,Flickr2K,./data_preprocessed/Flickr2K/001761.png,True,False,False,False,False,False
1861,Flickr2K,./data_preprocessed/Flickr2K/001762.png,True,False,False,False,False,False
1862,Flickr2K,./data_preprocessed/Flickr2K/001763.png,True,False,False,False,False,False
1866,Flickr2K,./data_preprocessed/Flickr2K/001767.png,True,False,False,True,False,False
1867,Flickr2K,./data_preprocessed/Flickr2K/001768.png,True,False,False,False,False,False
1869,Flickr2K,./data_preprocessed/Flickr2K/001770.png,True,False,False,True,False,False
1870,Flickr2K,./data_preprocessed/Flickr2K/001771.png,True,False,False,False,False,False
1871,Flickr2K,./data_preprocessed/Flickr2K/001772.png,True,False,False,False,False,False
1872,Flickr2K,./data_preprocessed/Flickr2K/001773.png,True,False,False,False,False,False
1873,Flickr2K,./data_preprocessed/Flickr2K/001774.png,True,False,False,False,False,False
1874,Flickr2K,./data_preprocessed/Flickr2K/001775.png,True,False,False,True,False,False
1875,Flickr2K,./data_preprocessed/Flickr2K/001776.png,True,False,False,False,False,False
1876,Flickr2K,./data_preprocessed/Flickr2K/001777.png,True,False,False,False,False,False
1877,Flickr2K,./data_preprocessed/Flickr2K/001778.png,True,False,False,True,False,False
1879,Flickr2K,./data_preprocessed/Flickr2K/001780.png,True,False,False,False,False,False
1881,Flickr2K,./data_preprocessed/Flickr2K/001782.png,True,False,False,False,False,False
1882,Flickr2K,./data_preprocessed/Flickr2K/001783.png,True,False,False,False,False,False
1883,Flickr2K,./data_preprocessed/Flickr2K/001784.png,True,False,False,True,False,False
1884,Flickr2K,./data_preprocessed/Flickr2K/001785.png,True,False,False,True,False,False
1885,Flickr2K,./data_preprocessed/Flickr2K/001786.png,True,False,False,False,False,False
1886,Flickr2K,./data_preprocessed/Flickr2K/001787.png,True,False,False,False,False,False
1887,Flickr2K,./data_preprocessed/Flickr2K/001788.png,True,False,False,False,False,False
1888,Flickr2K,./data_preprocessed/Flickr2K/001789.png,True,False,False,False,False,False
1889,Flickr2K,./data_preprocessed/Flickr2K/001790.png,True,False,False,False,False,False
1890,Flickr2K,./data_preprocessed/Flickr2K/001791.png,True,False,False,False,False,False
1891,Flickr2K,./data_preprocessed/Flickr2K/001792.png,True,False,False,False,False,False
1892,Flickr2K,./data_preprocessed/Flickr2K/001793.png,True,False,False,True,False,False
1893,Flickr2K,./data_preprocessed/Flickr2K/001794.png,True,False,False,False,False,False
1894,Flickr2K,./data_preprocessed/Flickr2K/001795.png,True,False,False,False,False,False
1895,Flickr2K,./data_preprocessed/Flickr2K/001796.png,True,False,False,False,False,False
1896,Flickr2K,./data_preprocessed/Flickr2K/001797.png,True,False,False,False,False,False
1897,Flickr2K,./data_preprocessed/Flickr2K/001798.png,True,False,False,False,False,False
1898,Flickr2K,./data_preprocessed/Flickr2K/001799.png,True,False,False,False,False,False
1899,Flickr2K,./data_preprocessed/Flickr2K/001800.png,True,False,False,False,False,False
1900,Flickr2K,./data_preprocessed/Flickr2K/001801.png,True,False,False,False,False,False
1901,Flickr2K,./data_preprocessed/Flickr2K/001802.png,True,False,False,False,False,False
1902,Flickr2K,./data_preprocessed/Flickr2K/001803.png,True,False,False,False,False,False
1903,Flickr2K,./data_preprocessed/Flickr2K/001804.png,True,False,False,False,False,False
1904,Flickr2K,./data_preprocessed/Flickr2K/001805.png,True,False,False,True,False,False
1906,Flickr2K,./data_preprocessed/Flickr2K/001807.png,True,False,False,False,False,False
1907,Flickr2K,./data_preprocessed/Flickr2K/001808.png,True,False,False,False,False,False
1910,Flickr2K,./data_preprocessed/Flickr2K/001811.png,True,False,False,False,False,False
1911,Flickr2K,./data_preprocessed/Flickr2K/001812.png,True,False,False,False,False,False
1912,Flickr2K,./data_preprocessed/Flickr2K/001813.png,True,False,False,True,False,False
1914,Flickr2K,./data_preprocessed/Flickr2K/001815.png,True,False,False,False,False,False
1915,Flickr2K,./data_preprocessed/Flickr2K/001816.png,True,False,False,False,False,False
1916,Flickr2K,./data_preprocessed/Flickr2K/001817.png,True,False,False,False,False,False
1918,Flickr2K,./data_preprocessed/Flickr2K/001819.png,True,False,False,False,False,False
1920,Flickr2K,./data_preprocessed/Flickr2K/001821.png,True,False,False,True,False,False
1921,Flickr2K,./data_preprocessed/Flickr2K/001822.png,True,False,False,True,False,False
1922,Flickr2K,./data_preprocessed/Flickr2K/001823.png,True,False,False,True,False,False
1923,Flickr2K,./data_preprocessed/Flickr2K/001824.png,True,False,False,False,False,False
1924,Flickr2K,./data_preprocessed/Flickr2K/001825.png,True,False,False,False,False,False
1925,Flickr2K,./data_preprocessed/Flickr2K/001826.png,True,False,False,False,False,False
1926,Flickr2K,./data_preprocessed/Flickr2K/001827.png,True,False,False,False,False,False
1927,Flickr2K,./data_preprocessed/Flickr2K/001828.png,True,False,False,False,False,False
1928,Flickr2K,./data_preprocessed/Flickr2K/001829.png,True,False,False,False,False,False
1929,Flickr2K,./data_preprocessed/Flickr2K/001830.png,True,False,False,True,False,False
1930,Flickr2K,./data_preprocessed/Flickr2K/001831.png,True,False,False,False,False,False
1931,Flickr2K,./data_preprocessed/Flickr2K/001832.png,True,False,False,False,False,False
1932,Flickr2K,./data_preprocessed/Flickr2K/001833.png,True,False,False,False,False,False
1933,Flickr2K,./data_preprocessed/Flickr2K/001834.png,True,False,False,False,False,False
1934,Flickr2K,./data_preprocessed/Flickr2K/001835.png,True,False,False,False,False,False
1935,Flickr2K,./data_preprocessed/Flickr2K/001836.png,True,False,False,False,False,False
1936,Flickr2K,./data_preprocessed/Flickr2K/001837.png,True,False,False,False,False,False
1937,Flickr2K,./data_preprocessed/Flickr2K/001838.png,True,False,False,False,False,False
1938,Flickr2K,./data_preprocessed/Flickr2K/001839.png,True,False,False,False,False,False
1940,Flickr2K,./data_preprocessed/Flickr2K/001841.png,True,False,False,True,False,False
1941,Flickr2K,./data_preprocessed/Flickr2K/001842.png,True,False,False,True,False,False
1942,Flickr2K,./data_preprocessed/Flickr2K/001843.png,True,False,False,False,False,False
1943,Flickr2K,./data_preprocessed/Flickr2K/001844.png,True,False,False,False,False,False
1944,Flickr2K,./data_preprocessed/Flickr2K/001845.png,True,False,False,False,False,False
1945,Flickr2K,./data_preprocessed/Flickr2K/001846.png,True,False,False,True,False,False
1946,Flickr2K,./data_preprocessed/Flickr2K/001847.png,True,False,False,False,False,False
1947,Flickr2K,./data_preprocessed/Flickr2K/001848.png,True,False,False,True,False,False
1949,Flickr2K,./data_preprocessed/Flickr2K/001850.png,True,False,False,False,False,False
1950,Flickr2K,./data_preprocessed/Flickr2K/001851.png,True,False,False,False,False,False
1954,Flickr2K,./data_preprocessed/Flickr2K/001855.png,True,False,False,False,False,False
1956,Flickr2K,./data_preprocessed/Flickr2K/001857.png,True,False,False,True,False,False
1957,Flickr2K,./data_preprocessed/Flickr2K/001858.png,True,False,False,False,False,False
1959,Flickr2K,./data_preprocessed/Flickr2K/001860.png,True,False,False,False,False,False
1960,Flickr2K,./data_preprocessed/Flickr2K/001861.png,True,False,False,False,False,False
1961,Flickr2K,./data_preprocessed/Flickr2K/001862.png,True,False,False,False,False,False
1962,Flickr2K,./data_preprocessed/Flickr2K/001863.png,True,False,False,True,False,False
1963,Flickr2K,./data_preprocessed/Flickr2K/001864.png,True,False,False,True,False,False
1964,Flickr2K,./data_preprocessed/Flickr2K/001865.png,True,False,False,True,False,False
1965,Flickr2K,./data_preprocessed/Flickr2K/001866.png,True,False,False,False,False,False
1966,Flickr2K,./data_preprocessed/Flickr2K/001867.png,True,False,False,False,False,False
1967,Flickr2K,./data_preprocessed/Flickr2K/001868.png,True,False,False,False,False,False
1968,Flickr2K,./data_preprocessed/Flickr2K/001869.png,True,False,False,True,False,False
1971,Flickr2K,./data_preprocessed/Flickr2K/001872.png,True,False,False,False,False,False
1972,Flickr2K,./data_preprocessed/Flickr2K/001873.png,True,False,False,True,False,False
1973,Flickr2K,./data_preprocessed/Flickr2K/001874.png,True,False,False,True,False,False
1974,Flickr2K,./data_preprocessed/Flickr2K/001875.png,True,False,False,True,False,False
1975,Flickr2K,./data_preprocessed/Flickr2K/001876.png,True,False,False,False,False,False
1976,Flickr2K,./data_preprocessed/Flickr2K/001877.png,True,False,False,False,False,False
1977,Flickr2K,./data_preprocessed/Flickr2K/001878.png,True,False,False,False,False,False
1978,Flickr2K,./data_preprocessed/Flickr2K/001879.png,True,False,False,False,False,False
1979,Flickr2K,./data_preprocessed/Flickr2K/001880.png,True,False,False,False,False,False
1980,Flickr2K,./data_preprocessed/Flickr2K/001881.png,True,False,False,True,False,False
1981,Flickr2K,./data_preprocessed/Flickr2K/001882.png,True,False,False,False,False,False
1983,Flickr2K,./data_preprocessed/Flickr2K/001884.png,True,False,False,False,False,False
1985,Flickr2K,./data_preprocessed/Flickr2K/001886.png,True,False,False,True,False,False
1987,Flickr2K,./data_preprocessed/Flickr2K/001888.png,True,False,False,True,False,False
1988,Flickr2K,./data_preprocessed/Flickr2K/001889.png,True,False,False,False,False,False
1989,Flickr2K,./data_preprocessed/Flickr2K/001890.png,True,False,False,False,False,False
1990,Flickr2K,./data_preprocessed/Flickr2K/001891.png,True,False,False,False,False,False
1991,Flickr2K,./data_preprocessed/Flickr2K/001892.png,True,False,False,True,False,False
1992,Flickr2K,./data_preprocessed/Flickr2K/001893.png,True,False,False,False,False,False
1993,Flickr2K,./data_preprocessed/Flickr2K/001894.png,True,False,False,False,False,False
1994,Flickr2K,./data_preprocessed/Flickr2K/001895.png,True,False,False,False,False,False
1995,Flickr2K,./data_preprocessed/Flickr2K/001896.png,True,False,False,True,False,False
1997,Flickr2K,./data_preprocessed/Flickr2K/001898.png,True,False,False,False,False,False
1999,Flickr2K,./data_preprocessed/Flickr2K/001900.png,True,False,False,False,False,False
2000,Flickr2K,./data_preprocessed/Flickr2K/001901.png,True,False,False,False,False,False
2001,Flickr2K,./data_preprocessed/Flickr2K/001902.png,True,False,False,False,False,False
2003,Flickr2K,./data_preprocessed/Flickr2K/001904.png,True,False,False,False,False,False
2004,Flickr2K,./data_preprocessed/Flickr2K/001905.png,True,False,False,False,False,False
2005,Flickr2K,./data_preprocessed/Flickr2K/001906.png,True,False,False,False,False,False
2006,Flickr2K,./data_preprocessed/Flickr2K/001907.png,True,False,False,False,False,False
2007,Flickr2K,./data_preprocessed/Flickr2K/001908.png,True,False,False,False,False,False
2008,Flickr2K,./data_preprocessed/Flickr2K/001909.png,True,False,False,False,False,False
2010,Flickr2K,./data_preprocessed/Flickr2K/001911.png,True,False,False,False,False,False
2011,Flickr2K,./data_preprocessed/Flickr2K/001912.png,True,False,False,False,False,False
2013,Flickr2K,./data_preprocessed/Flickr2K/001914.png,True,False,False,True,False,False
2014,Flickr2K,./data_preprocessed/Flickr2K/001915.png,True,False,False,False,False,False
2017,Flickr2K,./data_preprocessed/Flickr2K/001918.png,True,False,False,True,False,False
2018,Flickr2K,./data_preprocessed/Flickr2K/001919.png,True,False,False,False,False,False
2020,Flickr2K,./data_preprocessed/Flickr2K/001921.png,True,False,False,False,False,False
2021,Flickr2K,./data_preprocessed/Flickr2K/001922.png,True,False,False,False,False,False
2022,Flickr2K,./data_preprocessed/Flickr2K/001923.png,True,False,False,True,False,False
2023,Flickr2K,./data_preprocessed/Flickr2K/001924.png,True,False,False,False,False,False
2024,Flickr2K,./data_preprocessed/Flickr2K/001925.png,True,False,False,False,False,False
2025,Flickr2K,./data_preprocessed/Flickr2K/001926.png,True,False,False,False,False,False
2027,Flickr2K,./data_preprocessed/Flickr2K/001928.png,True,False,False,True,False,False
2029,Flickr2K,./data_preprocessed/Flickr2K/001930.png,True,False,False,False,False,False
2031,Flickr2K,./data_preprocessed/Flickr2K/001932.png,True,False,False,False,False,False
2032,Flickr2K,./data_preprocessed/Flickr2K/001933.png,True,False,False,False,False,False
2033,Flickr2K,./data_preprocessed/Flickr2K/001934.png,True,False,False,False,False,False
2035,Flickr2K,./data_preprocessed/Flickr2K/001936.png,True,False,False,True,False,False
2036,Flickr2K,./data_preprocessed/Flickr2K/001937.png,True,False,False,False,False,False
2038,Flickr2K,./data_preprocessed/Flickr2K/001939.png,True,False,False,False,False,False
2039,Flickr2K,./data_preprocessed/Flickr2K/001940.png,True,False,False,False,False,False
2042,Flickr2K,./data_preprocessed/Flickr2K/001943.png,True,False,False,False,False,False
2044,Flickr2K,./data_preprocessed/Flickr2K/001945.png,True,False,False,False,False,False
2047,Flickr2K,./data_preprocessed/Flickr2K/001948.png,True,False,False,False,False,False
2048,Flickr2K,./data_preprocessed/Flickr2K/001949.png,True,False,False,False,False,False
2049,Flickr2K,./data_preprocessed/Flickr2K/001950.png,True,False,False,True,False,False
2050,Flickr2K,./data_preprocessed/Flickr2K/001951.png,True,False,False,False,False,False
2051,Flickr2K,./data_preprocessed/Flickr2K/001952.png,True,False,False,False,False,False
2052,Flickr2K,./data_preprocessed/Flickr2K/001953.png,True,False,False,True,False,False
2053,Flickr2K,./data_preprocessed/Flickr2K/001954.png,True,False,False,False,False,False
2054,Flickr2K,./data_preprocessed/Flickr2K/001955.png,True,False,False,True,False,False
2055,Flickr2K,./data_preprocessed/Flickr2K/001956.png,True,False,False,False,False,False
2056,Flickr2K,./data_preprocessed/Flickr2K/001957.png,True,False,False,False,False,False
2057,Flickr2K,./data_preprocessed/Flickr2K/001958.png,True,False,False,True,False,False
2058,Flickr2K,./data_preprocessed/Flickr2K/001959.png,True,False,False,False,False,False
2059,Flickr2K,./data_preprocessed/Flickr2K/001960.png,True,False,False,False,False,False
2061,Flickr2K,./data_preprocessed/Flickr2K/001962.png,True,False,False,False,False,False
2062,Flickr2K,./data_preprocessed/Flickr2K/001963.png,True,False,False,True,False,False
2063,Flickr2K,./data_preprocessed/Flickr2K/001964.png,True,False,False,False,False,False
2064,Flickr2K,./data_preprocessed/Flickr2K/001965.png,True,False,False,False,False,False
2065,Flickr2K,./data_preprocessed/Flickr2K/001966.png,True,False,False,True,False,False
2066,Flickr2K,./data_preprocessed/Flickr2K/001967.png,True,False,False,False,False,False
2067,Flickr2K,./data_preprocessed/Flickr2K/001968.png,True,False,False,False,False,False
2068,Flickr2K,./data_preprocessed/Flickr2K/001969.png,True,False,False,False,False,False
2069,Flickr2K,./data_preprocessed/Flickr2K/001970.png,True,False,False,False,False,False
2070,Flickr2K,./data_preprocessed/Flickr2K/001971.png,True,False,False,True,False,False
2071,Flickr2K,./data_preprocessed/Flickr2K/001972.png,True,False,False,False,False,False
2072,Flickr2K,./data_preprocessed/Flickr2K/001973.png,True,False,False,False,False,False
2073,Flickr2K,./data_preprocessed/Flickr2K/001974.png,True,False,False,True,False,False
2074,Flickr2K,./data_preprocessed/Flickr2K/001975.png,True,False,False,False,False,False
2075,Flickr2K,./data_preprocessed/Flickr2K/001976.png,True,False,False,False,False,False
2076,Flickr2K,./data_preprocessed/Flickr2K/001977.png,True,False,False,False,False,False
2077,Flickr2K,./data_preprocessed/Flickr2K/001978.png,True,False,False,False,False,False
2078,Flickr2K,./data_preprocessed/Flickr2K/001979.png,True,False,False,False,False,False
2079,Flickr2K,./data_preprocessed/Flickr2K/001980.png,True,False,False,False,False,False
2080,Flickr2K,./data_preprocessed/Flickr2K/001981.png,True,False,False,False,False,False
2082,Flickr2K,./data_preprocessed/Flickr2K/001983.png,True,False,False,True,False,False
2083,Flickr2K,./data_preprocessed/Flickr2K/001984.png,True,False,False,False,False,False
2084,Flickr2K,./data_preprocessed/Flickr2K/001985.png,True,False,False,False,False,False
2085,Flickr2K,./data_preprocessed/Flickr2K/001986.png,True,False,False,True,False,False
2086,Flickr2K,./data_preprocessed/Flickr2K/001987.png,True,False,False,False,False,False
2087,Flickr2K,./data_preprocessed/Flickr2K/001988.png,True,False,False,False,False,False
2088,Flickr2K,./data_preprocessed/Flickr2K/001989.png,True,False,False,False,False,False
2089,Flickr2K,./data_preprocessed/Flickr2K/001990.png,True,False,False,False,False,False
2090,Flickr2K,./data_preprocessed/Flickr2K/001991.png,True,False,False,False,False,False
2091,Flickr2K,./data_preprocessed/Flickr2K/001992.png,True,False,False,False,False,False
2092,Flickr2K,./data_preprocessed/Flickr2K/001993.png,True,False,False,False,False,False
2095,Flickr2K,./data_preprocessed/Flickr2K/001996.png,True,False,False,True,False,False
2096,Flickr2K,./data_preprocessed/Flickr2K/001997.png,True,False,False,False,False,False
2098,Flickr2K,./data_preprocessed/Flickr2K/001999.png,True,False,False,True,False,False
2099,Flickr2K,./data_preprocessed/Flickr2K/002000.png,True,False,False,False,False,False
2101,Flickr2K,./data_preprocessed/Flickr2K/002002.png,True,False,False,False,False,False
2102,Flickr2K,./data_preprocessed/Flickr2K/002003.png,True,False,False,False,False,False
2103,Flickr2K,./data_preprocessed/Flickr2K/002004.png,True,False,False,False,False,False
2104,Flickr2K,./data_preprocessed/Flickr2K/002005.png,True,False,False,False,False,False
2105,Flickr2K,./data_preprocessed/Flickr2K/002006.png,True,False,False,False,False,False
2108,Flickr2K,./data_preprocessed/Flickr2K/002009.png,True,False,False,False,False,False
2109,Flickr2K,./data_preprocessed/Flickr2K/002010.png,True,False,False,True,False,False
2110,Flickr2K,./data_preprocessed/Flickr2K/002011.png,True,False,False,False,False,False
2111,Flickr2K,./data_preprocessed/Flickr2K/002012.png,True,False,False,True,False,False
2112,Flickr2K,./data_preprocessed/Flickr2K/002013.png,True,False,False,True,False,False
2113,Flickr2K,./data_preprocessed/Flickr2K/002014.png,True,False,False,False,False,False
2114,Flickr2K,./data_preprocessed/Flickr2K/002015.png,True,False,False,False,False,False
2116,Flickr2K,./data_preprocessed/Flickr2K/002017.png,True,False,False,False,False,False
2117,Flickr2K,./data_preprocessed/Flickr2K/002018.png,True,False,False,True,False,False
2118,Flickr2K,./data_preprocessed/Flickr2K/002019.png,True,False,False,False,False,False
2119,Flickr2K,./data_preprocessed/Flickr2K/002020.png,True,False,False,False,False,False
